free_text,label_id,dataset
"""máy hút mụn cầm tay sỉ lẻ rẻ quá mn ơii đảm_bảo ko đâu có giá này luôn máy hút mụn cực tiện này gom sll để có_giá tốt nhé bt đi hút mụn đầu đen ngoài lần đã đầu_tư hẳn em máy này lần dùng mãi_mãi lunnn giá gom chung dịp sale đảm_bảo mn ko mua tiếc hùi_hụi đó chăm_sóc bản_thân từ những thứ nhỏ nhất nha mn đầu hút thay_thế thiết_kế nhỏ gọn dùng pin tiện_lợi ko cần sạc điện không gây tiếng ồn_may ko kèm pin nhé tổng_kho gia_dụng""",0,vlsp
"""và tôi đang sống trong giai_đoạn khó_khăn nhất của thằng đàn_ông""",0,vlsp
coin card :3,1,vihsd
kéo lên top nào mn ưi,0,vihsd
fan cứng rồi nek,0,vihsd
"may cha  h o an tro. cap.  ranh c. di ngoi le.  nhieu chuyen.  do   cai thu , do tam than",2,vihsd
phan nguyễn hoàng trinh nó giống như kiểu ngộ sát vs cố ý sát hại í,0,vihsd
nhi thèm cake plan and tea milk bonus rice sườn pig,0,vihsd
"""pé nhi zậy là xì hơi rồi đổ_thừa hả zu khống hả""",1,vlsp
"""phượng híp""",0,vlsp
ủa tên gì kì vậy? tên là chipo tv nhen,0,vihsd
nào ta cùng share cho cô đi mấy bợn,0,vihsd
"""ừa""",0,vlsp
xa lắm,0,vihsd
kem đánh răng ông giáo ạ :>,0,vihsd
cho em cái giáo án mundô thầy,0,vihsd
vậy e sẽ thành người trung thực,0,vihsd
"""cười vl""",0,vlsp
phương lê mình nghĩ là lúc chưa xl công động mạng.lip này cũng củ nhưng mình nghĩ như vậy mới biết dc bả hay chửi ghê quâ,0,vihsd
cho tao hỏi “tiếc diên” là clgv:))))),0,vihsd
"bê tông cốt giấy  nhớ hồi đó trg e xây cũng tiền tỉ, đạt chuẩn qg. sau 1 năm, nền gạch thì bị lún, tường thì bị bong ra hết",0,vihsd
nghe giọng nứkg quá abe :)),1,vihsd
"""mệt phết đấy cố lên tao ơi""",0,vlsp
xin ở cùng bé nhung 1 ngày,0,vihsd
"""mai ngọc_trọng câu trl súc_tích vl""",0,vlsp
linh chi cưng anh kaka,0,vihsd
"""thấy bả ngầu vl""",0,vlsp
huynh tin đúng drama,0,vihsd
"""trâm trâm nhìn dơ vl""",1,vlsp
trần hữu đương sao mình xem không có vậy bạn,0,vihsd
"""am angel""",0,vlsp
"""ck co thèm món ni ko bua mô vk nấu cho ck an nha""",0,vlsp
nhìn bà trang giống tăng thanh hà ghê ‍,0,vihsd
"""xấu trai chưa có ai thương tui""",0,vlsp
nghe quen thiệc sự,0,vihsd
chào thầy ba gà,0,vihsd
"""cớ_sao người_ta yêu nhau bên nhau lâu_bền_thế nguyễn_hoàng bảo ngọc_mood corner cuộc_sống em là thế hạnh_phúc là điều chưa hề cre on vid""",0,vlsp
"""lả bạch phi_anna lala vợ_chồng là từ tình bạn trở_thành tình_yêu rồi từ tình_yêu trở_thành tình thân trên thế_giới này chỉ có vợ_chồng mới là người không_thể xa_cách chăm_sóc nhau lúc ốm_đau bệnh_tật bầu_bạn nhau khi đã về già nghe anh nói mà đột_nhiên muốn lấy chồng quá sivanna quý cô nền_nã ưu_đãi dành riêng cho fan anna lala freeship khi mua sp và giảm freeship khi mua sp annalala timeless""",0,vlsp
quả demo làm e k ngủ dc =)),0,vihsd
"""conmèogià đixega mămthịtgà cườihaha""",0,vlsp
"""thằng đàn_ông ra đường có bồ bao_giờ bỏ vợ_con phụ_nữ ra ngoài có bồ chắc_chắn bỏ chồng đủ bởi_vì đàn_ông ra đường méo có gặp dc đứa nào tốt hơn con vợ nhà còn phụ_nữ ra đường cả đống thằng tốt gấp lan thằng chồng nhà phụ_nữ có xinh có đẹp có hiền ngoan hay là do thằng đàn_ông nguồn coppy""",1,vlsp
có ai như t k :))))) lặng lẽ đọc và lặng lẽ ra k để lại dấu vết :)))),0,vihsd
"""em mới nhập lô quần_áo trẻ_em giá siêu yêu_đây hàng đồng giá mn đi quá chấm cho cái để lấy tương_tác với yuri nguyễn_kup nguyễn_trọng huy""",0,vlsp
tran dan khung lam tro con nich,2,vihsd
lê minh tuấn hihi,0,vihsd
"""nhóc miko cho thằng nào fb ngáo vl""",0,vlsp
"""nguyen nhat linh ngon vl""",0,vlsp
xin clip,0,vihsd
"""buồn vl""",0,vlsp
"""qua đây gặp được người anh rất tình_cảm bia lại thơm dung mau nguyen is at new creation church at the star vista""",0,vlsp
"""chèm bẹp như chái chuối""",0,vlsp
tốn kém bao nhiêu,0,vihsd
kkk anh yêu em cho ... hí hí,0,vihsd
"5 ông lục tổ , là ai",0,vihsd
t tự hỏi b52 nghĩa gì ? phải là b89 chứ ?,0,vihsd
"""chuyên mạng gio chắc có km nhi đợi xin vizza xg đi đổi""",0,vlsp
"""vote ảnh nữ_thần kết thân son xịn trào_lưu dòng son bậc thầy sáng_tạo giordani gold đang vô_cùng gây sốt hiện_nay like và share cho bảo_trợ hcm châu thị_kim hiền""",0,vlsp
"""lumi dùng để chữa bệnh bạn tin không chúng_ta có hai bệnh rất nặng bệnh thích đẹp bệnh lười nhưng vẫn muốn đẹp đó là lý_do nhà khoa_học tại innovation center bên mỹ của nuskin đã nghiền_ngẫm dành thời_gian sáng_tạo ra cho chúng_ta chiếc máy này chỉ phút da_sạch sâu căng mịn se khít lỗ chân_lông và giúp tái_tạo được collagen quan_trọng nhất là cho chúng_ta nhìn vào gương thấy yêu gương_mặt trong đó hơn mỗi ngày cần chữa bệnh này cứ em hòa_tủi nhé hoà đỗ""",0,vlsp
"""bữa đói_bụng ghé vô làm hơi muoi mấy cái đã vô_cùng""",0,vlsp
đọc chêt cười,0,vihsd
"""ba_phải vl""",0,vlsp
"-))))đhs giống thế, sao y bản chính lun",0,vihsd
thầy 3 đâu ????,0,vihsd
"""buồn ỉa vl""",0,vlsp
đm ad m óc cức lắm...đm người ta khổ chứ đéo rãnh lên đăng ba cái tào lao như m đâu...m cho người ta đc đồng xu cắt bạc nào chưa...ở đây xạo lồn...mẹ m sinh cái tay m ra trước hay sao m ngu v,2,vihsd
ân phan nonnnn :)),0,vihsd
đàn bà j nhìn mặt giống dân ông xấu thấy mô,1,vihsd
trung sa đéc đã xem,0,vihsd
dừng lại hay tiếp tục,0,vihsd
"""chẳng ai hiểu mà cũng chẳng cần phải hiểu đâu""",0,vlsp
ngô phương thảo lê thương hồng thắm tết này tiếp hok mấy bà =)))))),0,vihsd
sống chậm thôi,0,vihsd
"""trần_anh tuấn khanh ngan lô áo thun hàng xuất_khẩu xuất_dư các chị thích cho xin chấm nike drifit gym men sportwear shirt chất thun thể_thao gym siêu thoáng mát chất in nhũ cực đẹp chuẩn hãng xl""",0,vlsp
"""phở cuốn điên vl sợ gián vl ra còn trend""",1,vlsp
"""triệu_tập nhữg ae tối cổ""",0,vlsp
"""xin chia buồn cùng gd và mong siêu_thoát""",0,vlsp
"""ghét vl nè""",0,vlsp
"""nam_mô di_đà phật nam_mô quán thế âm bồ_tát cứu khổ cứu nạn""",0,vlsp
cho con trùng đi nhuộm lông màu mèo tom để sói vần anh ơi! :3,0,vihsd
ông đon khi nào ông chết,0,vihsd
xahoi gio ai nay co tien .nui tay nui nam...lam nay lam kia.giau co khac.ngeo nhu minh kiem 10ngan an banh mi hk co...,0,vihsd
chi dep that,0,vihsd
"""nhà cách ga asakusabashi đi bộ diện_tích người ok nhà mới xây thiết_kế cực đẹp đã đủ hết đồ chỉ cần xách vali đến nhập nhà hồ_sơ bao đỗ_dưới cũng ok tặng man tiền_mặt cho bạn nào giới_thiệu khách thuê nhà_wifi cầm tay gb dung_lượng tốc_độ cao chỉ tháng tặng tháng sử_dụng wifi miễn_phí tuyển ctv chiết_khấu hoa_hồng cao làm tốt sẽ đc bảo_lãnh visa""",0,vlsp
:)),0,vihsd
"""cuộc_sống mới cuong van ho""",0,vlsp
"""mày mang cả nhà mày ra đi bán xổ xố cho tao ba mẹ mày cho mày ngậm ngòi_bút hay cho mày ngậm lông lồn mà ngu thế""",2,vlsp
"add còn viết tắt của address nữa, ngu!",2,vihsd
cô ấy cưng ko chịu nổi,0,vihsd
đinh phước mấy cậu căng quá :<,0,vihsd
"""kimyen tran gửi chành xe tô_châu ra lấy hjhj""",0,vlsp
"""cùng vua thị_tẩm nhưng mỗi người một_số_phận muốn biết lý_do tại_sao diệp phi luôn được sủng hạnh hẹn trưa nhé các ty""",0,vlsp
"""khang lô iu mo""",0,vlsp
"""tìm người thư của này bị bỏ nhầm vào hòm_thư của mình liên_lạc với mình để lấy thư nhé""",0,vlsp
hoai thuong bui tụt ra chắc còn đẹp hơn :(( nhìn ứa gan thế kb,0,vihsd
clm :))),1,vihsd
trang huyền đâu ra,0,vihsd
k đáng lo,0,vihsd
"bóng đá nữ chỉ ăn ké bóng đá nam thôi, những năm trước đâu được đón tiếp.",0,vihsd
"""hihih ngại vl""",0,vlsp
máy má nc ...ghê,0,vihsd
học bổng gấp,0,vihsd
tấu hài vcl,0,vihsd
đăng thảo ôi công chúa wen cần,0,vihsd
thưa ngài tiên tri : ngài là một vị tiên tri ? tại sao ngài không đoán được sự việc covid 19 sắp xảy ra để cho nhân loại được nhơ .,0,vihsd
"""nhanh vl""",0,vlsp
huy vũ ;)),0,vihsd
"bọn việt cộng hầu hết nó khai lý lịch của nó xuất thân từ những gia đình thành phần là bần cố nông, mà bần cố nông thì đéo được học hành đến nơi đến chốn. hậu quả là bây giờ bọn việt cộng nó quản lý, điều hành đất nước như cái con c ! ngóc đầu lên không nổi !",2,vihsd
nguyễn thịnh xin anh nhé ông,0,vihsd
"""gia_kiệt tin_tức thuỷ_sản_cp việt nam_mô_hình nuôi tôm cpf combine model thu_hút nhà đầu_tư nước_ngoài ngày nhân_viên thị_trường công_ty cổ_phần chăn_nuôi vn đã tổ_chức buổi hội_thảo đầu bờ cho một_số việt_kiều úc tham_quan thực_tế trang_trại nuôi tôm theo mô_hình cpf combine model tại huyện hòa_bình tỉnh bạc liêu đoàn tham_quan rất ấn_tượng với kết_quả của trang_trại nuôi tôm này khi chỉ với ao nổi sau ngày nuôi tôm đã về kích_cỡ con kg đã thu_tỉa tấn tôm con kg và hiện còn lại hơn tấn quý_khách có nhu_cầu tham_quan thực_tế các mô_hình nuôi tôm công_nghệ_cao cpf combine model vui_lòng liên_hệ với nhân_viên tại địa_phương hoặc theo số sau""",0,vlsp
bố mày nhịn mày lâu lắm rồi,0,vihsd
"thằng bê nầy nổ quá, cái miệng nầy tạo nghiệp, bê ng ta coi đc bê nầy khó coi quá",2,vihsd
"""quan chết tao vui vl""",0,vlsp
"""sắp fãi thoát khỏi cái gai trong mắt ps biến lê_tuyến fresh""",0,vlsp
khỏi đi để cháu còn đi học,0,vihsd
chỉ mong chị nhung nhanh khỏi bệnh để sớm nhận hình phạt của pháp luật.,0,vihsd
"""người đi mượn mệt vl""",0,vlsp
"dẹp hết lũ sư quốc doanh đi , vừa là ổ phá hoại đạo pháp vừa là cơ sở của bọn nằm vùng và phá nát văn hoá vn",2,vihsd
thà để mồ hôi rơi trên sách còn hơn là rơi trên công trường các em nhé :( thôi anh ns vậy thôi . đi đảo nốt đống vữa đã,0,vihsd
"""lâu lắm dồi chưa dk en lại mười mấy năm dồi chớ ít chi hồi nhỏ nhiều lắm ng_ta chặt cây lm nhà hết dồi""",0,vlsp
"""văn tâm xa ka hà_thị nội""",0,vlsp
bon no tap hop lai thanh 1 bang dang co ma,0,vihsd
nguyễn mỹ diễm hoa này là hoa lon nha,0,vihsd
"""nick đag nạp vip""",0,vlsp
sơn hòa with love,0,vihsd
anh em mau nhường giải cho sela trả nợ nào,0,vihsd
"cháu chúc ông dần sức khoẻ dồi dào, tai qua dịch khỏi ạ",0,vihsd
dell hiểu cười méo j,1,vihsd
"""thành chu con_gái hiện_đại mà êi yêu thì chịu chứ biết giờ cơ_mà ngu thì chết chứ bệnh_hoạn gì""",0,vlsp
"""yến thư nguyễn_yến thư at shop yến thư đặng_thái thân""",0,vlsp
răng rứa nhỉ,0,vihsd
"""khổ_thân vl""",0,vlsp
tỷ lệ phụ nữ trong qh vietnam cao hơn mỹ. know your fact right,0,vihsd
cai mieng hay la cai ong cong vay,1,vihsd
bạn bè thôi nha bạn ơi k phải con ạ,0,vihsd
du học sinh úc nó phải khác bọt :v,0,vihsd
"""đù thế_giới có thêm một nữa là nước chxhcn việt nam hãy tăng_giá tất_cả lên nhất_là tăng lương lên cho bằng đang có đù trí_tuệ đỉnh_cao nói_năng tính_toán khác_nào thằng ngu""",2,vlsp
danh nguyễn anh khôi á á sợ quá cơ thách á,0,vihsd
"""có người thế có người thì không hiểu thằng ad ngu lol""",2,vlsp
yêu cô quá,0,vihsd
"""son kem bbia màu về rồii mừng xỉuuu màu cam đất có chút đỏ son kem lì nhà bbia bbla last velvet lip tint đã trở_lại và lợi_hại hơn xưa ưu_điểm của bbia last velvet lip tint version chất son velvet là chất nhung mịn êm_ái lụa là son là dạng kem lì nên sẽ bám chặt trên môi chỉ cần đánh son đầu ngày thì bạn có_thể yên_tâm đi học đi làm mà không sợ trôi son nhé""",0,vlsp
mình không ai theo đuổi nè hỡi các bạn thích cô gái có nhiều người theo đuổi :)),0,vihsd
pha team up căng cực đến từ vị trí ông chủ đầm tôm=)))),0,vihsd
"""ngại vl""",0,vlsp
ấm lòng fa :),0,vihsd
"""hùng_mạnh nguyễn_shared link to the group việc_làm phòng trọ huế""",0,vlsp
bà rịa cách mình hơn 27km nên chắc hông sao,0,vihsd
con bố chuyên hot trend đấy đừng đùa,0,vihsd
lê văn quật xin video bạn ơi,0,vihsd
ditme nẫu ruộttt,1,vihsd
"""tao thiên_thần rồi""",0,vlsp
"""nguyễn_vĩnh trọng quê vl""",1,vlsp
"""béo_kìa phạm_thị_phương vũ cường""",0,vlsp
chui chet me con linh ca loc do luon co 3 oi,2,vihsd
"""đầm body đi tiệc là hết xảy luôn nha các tình iu xx""",0,vlsp
"""ghé thăm ông anh âu gia_bảo cool at new club""",0,vlsp
dm muốn tán vô họng nó gê...đóng thuế để cho tụi nó đi nhậu á,2,vihsd
"""lan anh nguyễn với dòng cap kia thì hắc chứ tẩy nổi gì bạn có khóc không bạn có đau_lòng không thử_hỏi nếu chơi trò tẩy lại kèm hai tấm ảnh tự chụp với dòng cap ngu người như_thế hai bức ảnh đó chụp cô băng để báo tình_hình sức_khoẻ cho người_nhà và bạn_bè bị leak ra ngoài có làm màu lựa tấm ảnh nào nó đầy tính chiêm_nghiệm và khó đoán hơn chứ cái_trò gì mà ngu người vậy""",2,vlsp
già mà nói chuyện mất dạy.sau này thế nào củng bị thục lưởi hêt nói chuyện.tiền mà nói như vải chùi l,2,vihsd
"""chị và quynh trang_dương sẵn_lòng đợi các em furin pham nguyễn_thu thảo nguyễn_thùy dương""",0,vlsp
hung nguyen,0,vihsd
"""toại trần""",0,vlsp
em đi viện bảo tàng ở vĩnh long thấy ông này trong hình sao giống thầy quá k biết có quan hệ gì k ạ,0,vihsd
địt mẹ mấy thằng sếp và những thằng liên quan của t luôn.,2,vihsd
"""hổ báo cho lắm vào rồi vào tù thì hối_hận khóc_lóc van_sinh ng nhật sẽ no no mày ngồi đi tao tha đâu""",0,vlsp
ik đường quyền ik cô,0,vihsd
lên tiếng mà khoe giàu có thay mắc cười cho ba quá ba ơi. dẹp di. giàu không cần nói ai cũng biết,0,vihsd
áo với quần này đẹp hơn nè thầy ơi =)),0,vihsd
"""dâu hàn gr mới đáp bay đẹp quá đi thôi thùng khay gr khay huynh an an""",0,vlsp
diệu linh inbox m nhé,0,vihsd
"chị ba nói cai gì chị bà củng có,  z chị ba có con cu hok, con có con cu nè",2,vihsd
"""lam_mat niem tinh voi nguoi tien_giang va""",0,vlsp
"uh page mới bị hack đó, tao là ad mới nè.cmt này dc 69 like lát mình post chuyện ngôn tình cho các chế đọc nha =))",0,vihsd
"""nhà_thờ quá cũ không an_toàn nên xây to hơn và hiện_đại là hợp_lí""",0,vlsp
"""liver sẽ giành vị_trí quân rồi""",0,vlsp
còn thiếu nè,0,vihsd
quỳnh như chưa có hình lấy đâu ra up liền,0,vihsd
"""tin người vl""",0,vlsp
"""cho ăn lá_ngón lê_trường giang nguyên thằng già âm_binh già không lo chết còn chọc chúng chửi lợi cái mả mẹ nhà ông thằng già khốn_nạn""",2,vlsp
xã hội bây giờ phức tạp quá,0,vihsd
"""mực nhồi thịt khách ơi nguyên_liệu sạch_sẽ tươi ngon hấp lên thơm ngon lắm nè mẹ nào con lười ăn thì mua món này về cho bé nha đầy_đủ chất_định dưỡng dung đặng_linh anh and tới đặng""",0,vlsp
"""lan_triệu mặn vl""",0,vlsp
"""yến hải nguyễn_duy ms cho xme lúc tối""",0,vlsp
mua vo ao tung chao,0,vihsd
"""chăn đũi hè thu kẻ sang chảnh giá chỉ còn làm_bằng châ liê va đu giúp thấm hút mồ_hôi nhanh_chóng thân_thiện với da đặc_biệt với da nhạy_cảm phù_hợp đắp cho thời_tiết mát_mẻ thích_hợp cho nhiệt_độ phòng độ chăn được thiết_kế_họa tiết burberr cực_kỳ thời_trang sang_trọng và làm tôn lên nét quý_phái căn phòng của chủ_nhân hàng được sản_xuất bằng công_nghệ hiện_đại đảm_bảo các tiêu_chuẩn chất_lượng xuất_khẩu châu âu kích_thước mxm""",0,vlsp
đỗ thu trang đi học hộ,0,vihsd
0969779003 gọi lw,0,vihsd
ngọc trâm,0,vihsd
chào buổi sáng anh độ :)),0,vihsd
"""váy lanh thái cho các gái chất mát lắm""",0,vlsp
"""kem_chống_nắng thiên_nhiên princess white chỉ_số spf hạn_chế tới tia_uv gây hại kết_cấu kem mỏng nhẹ không gây bí da không khô da không bết rít phù_hợp với hầu_hết mọi loại da kể_cả da nhạy_cảm lên_tông da tự_nhiên khi sử_dụng sử_dụng ngay trước khi ra nắng mà không cần đợi thấm kem zalo fb giao hàng miễn_phí tuyển sỉ ctv""",0,vlsp
